id	name	host	link	time	yeild	photo	nutrients	instructions	number_ingredients
1659	Crêpe à la béchamel jambon-champignons-fromage	750g.com	https://www.750g.com/crepe-a-la-bechamel-jambon-champignons-fromage-r49358.htm	15	0 servings	https://static.750g.com/images/600-600/d17bed6b57d8def8ad1e41612894035b/crepe-a-la-bechamel-jambon-champignons-fromage.png	not_given	Step 1 :Make the pancake dough: Put all the ingredients in a salad bowl or other suitable container and whisk in the drummer. Let the dough rest for the time to prepare the béchamel. 2nd step :Prepare the red: In a saucepan, melt the butter or margarine over low heat. Add the flour and mix well with a whisk for a few moments. Then, before the red color, add the milk. Always mix vigorously with a whisk to avoid lumps, until the desired consistency is obtained, in this case, a fairly thick consistency for this recipe. Add a little flour if necessary to thicken it, or vice versa, a little milk if it seems too thick. Add salt and pepper. Grate a little nutmeg. As I said above, I barely put it, because otherwise the taste bothers me. But in a good dose, it_s perfect :_. Step 3:Add the grated Gruyère, the mushrooms, the ham cut into small pieces and the parsley. Step 4:Make your pancakes! Choose: either you make them one by one, that is to say that you cook one, you fill it and you serve it - and suddenly, you eat each turn - or you cook all your pancakes, You fill them and not to eat them too cold, you put them in a slightly buttered or oiled pan and you warm them for a few moments. You can even sprinkle them with grated cheese that will then melt on top. Thus, you will all eat together. Petite note: to fill your pancakes, just have a strip of béchamel on one side of the pancake, then roll it!	13
1660	Crêpes au Comté et jambon	750g.com	https://www.750g.com/crepes-au-comte-et-jambon-r59032.htm	40	6 servings	https://static.750g.com/images/600-600/14a3a8343e565974a670549aea65b20b/crepes-au-comte-et-jambon.png	not_given	Step 1 :Prepare the crêpestamize the flour, add the egg, then the milk little by little and the sparkling water. Look to sit for 2 hours, then make the pancakes.2nd step :Prepare the garnish melting the butter in a saucepan, add the ham cut into large dice, then the flour.Mix well.Pour the cream, milk, and thicken, stirring.Add the county cut into smaller and let melt.Salt, pepper and add a grated nutmeg.Step 3:Preheat the oven to 180 ° C _Th. 6_.Step 4:Four each pancake with 2 tablespoons.Put in a dish and warm up for 10 minutes.Serve hot.	14
1661	Crêpes fourrées au jambon et fromage	750g.com	https://www.750g.com/crepes-fourrees-au-jambon-et-fromage-r205572.htm	166.0	4 servings	https://static.750g.com/images/600-600/ea46f8277f3f783eee5e486a1fbbfc1c/crepes-fourrees-jambon-fromage.jpg	not_given	Step 1: The pancake doughMix the flour and the egg, gradually add the milk, then the rum. Add the melted butter and a pinch of salt and mix. Cook your pancakes. Step 2: Béchamel sauceIn a saucepan, melt the butter, add the flour, mix and cook to obtain a red. The surface looks like a bee nest. Remove from the heat, add the milk little by little, while whisking. Return to the fire, whisk, give a few broths, add the nutmeg, salt and pepper. Reserve. Step 3: The saucePeel and finely chop the shallot. Brown it over medium heat in olive oil. Add the cleaned and minced mushrooms, as well as the ham cut into pieces At the end of cooking add the chopped parsley and mix this Béchamel sauce. Spread each pancake with a little of this mixture, roll them and place them in a gratin dish. Pour the béchamel, sprinkle with Gruyère and cook for ten minutes in grill mode.	17
1662	Crêpe fourrée à la chantilly rose	750g.com	https://www.750g.com/crepe-fourree-a-la-chantilly-rose-r47244.htm	25	6 servings	https://static.750g.com/images/600-600/a704ed811570165b01070caad0d7c651/crepe-fourree-a-la-chantilly-rose.jpg	not_given	Step 1 :Mix the flour, the sugar and 1 pinch of salt. Then feel a well and put the eggs.Mix, gradually incorporating the flour and slowly add 250 ml of milk while whisking. Look for 1 hour.2nd step :In a saucepan heat the raspberries with the sugar until they melt and everything turns into a coulis. Stretch fire and cool down.Step 3:Mix everything with the cream and then go to the Chinese so that there are no pieces or grains left.Step 4:Pour everything into your siphon and place cool for at least 2 hours.Step 5:Prepare your pancakes.To keep your pancake in the shape of a cone, roll on a cone that you will have made with your little hands and aluminum foil. Place the rolled pancake on the aluminum under the grill of your oven for about 5 minutes to make itA little bit dried.	7
1663	La crêpe des alpages	750g.com	https://www.750g.com/la-crepe-des-alpages-r45384.htm	30	4 servings	https://static.750g.com/images/600-600/c547b39aec99c0acc8317e92d0c41689/la-crepe-des-alpages.png	not_given	Step 1 :Make the pancake dough.Mix the eggs with flour and salt.Add the milk and then the water, mix well.Finally add the melted butter.2nd step :Cook 8 small pancakes and let them stand. Discover a little rocket in the center of the pancake, 2 to 3 slices of tomatoes _without the seeds_, 2 slices of reblochon and 2 slices of raw ham.Step 3:Roll the pancake in a cone and fold the bottom below the pancake. Make it immediately with a little mesclun.	10
1664	Crêpes en dentelles de coriandre	750g.com	https://www.750g.com/crepes-en-dentelles-de-coriandre-r46994.htm	30	4 servings	https://static.750g.com/images/600-600/775b03563bccbfe429998942caa7cb69/crepes-en-dentelles-de-coriandre.jpg	not_given	Step 1 :Beat in a bowl 2 yellows + 2 eggs, oil, flour and two pinches of salt.Mix with milk and put 30 minutes in the fridge.Rinse and dry the coriander then strip it, grate the cheeses.In a pan brushing the ham slices without fat.To book.2nd step :Pour a ladle into a large oiled skillet, sprinkle with coriander and cook over moderate heat for 2 minutes, until the edges rise, turn the pancake delicately and continue cooking without brown the coriander and breaking an egg thereIn the center _sprinkle with pepper_ surrounded by cheese and ham and close your pancake starting with the sides and then close the ends.Press lightly to keep and serve hot with an endive salad.	10
1665	Crêpe Vonnassienne complète au sarrasin	750g.com	https://www.750g.com/crepe-vonnassienne-complete-au-sarrasin-r63983.htm	53	4 servings	https://static.750g.com/images/600-600/6ff46015af3e1969919837ee40d9409d/crepe-vonnassienne-complete-au-sarrasin.png	not_given	Step 1: pancake doughIn a salad bowl mix the preparation _Inratables_ for my buckwheat pancakes with previously mixed potatoes and eggs.Finish with the cream and season with salt and pepper.Step 2: GarnishRemove the skin from the reblochon and cut it into thin slices.Step 3:Heat a slightly buttered pancake pan, pour a ladle of dough, cook the pancakes 2 to 3 min, turn over and finish cooking by adding the ham, reblochon.Cook the eggs in a small pan with a little butter.Step 4:Dress the pancake on a plate and add the egg to the dish on the garnish.	8
1666	Galettes de sarrasin sans gluten	750g.com	https://www.750g.com/galettes-au-sarrasin-r75532.htm	50	5 servings	https://static.750g.com/images/600-600/49a67d70094310afb052a6b8ba71bde5/galettes-au-sarrasin.jpeg	not_given	Step 1 :In a bowl, mix the flour and coarse salt.2nd step :Using a whisk, pour the water in two or three times, while mixing the preparation. You get a smooth and thick paste to which an egg is added to give a beautiful coloring to cooking.Step 3:Film and let stand 1 to 2 hours in the refrigerator.Step 4:Grease the crepe maker with a cotton soaked in oil.Pour a ladle of dough, wait until the pancake colored to take it off using a spatula and turn it over.Cook it for about 1 minute.Step 5:For a complete cake, generously butter both sides of the cake and place in the center of one of the two, ham and grated emmental, then break an egg in the center of the cake.Once it starts to cook, salt, pepper and fold the edges of the pancake so that only yellow appears.It is ready once the egg is quite cooked.	4
1667	Cannellonis de crêpes au fromage de brebis	750g.com	https://www.750g.com/cannellonis-de-crepes-au-fromage-de-brebis-r40415.htm	55	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	"Step 1 :In a frying pan, heat the oil and sweat the onions.Add the carrots, simmer for 10 minutes then add the tomato, pressed garlic, chopped parsley, salt and pepper.Simmer 5 minutes step 2:Mix the fresh sheep cheese, coarsely chopped ham and hazelnuts previously grilled in the pan and crushed.Pepper.Cut the edges of the pancakes to obtain rectangles of approximately 12 x 20 cm.Garnish them with the sheep cheese mixture and roll them.Step 3:Pour a little of the ""tomato-carrot"" preparation in a baking dish.Then place the rolled pancakes in it and add the rest of the ""tomato-carrot"" sauce.Sprinkle with Emmental Rapé and cook and brown 20 to 25 min, thermostat 6 _180 ° C_."	13
1668	Crêpe bien garnie	750g.com	https://www.750g.com/crepe-bien-garnie-r46633.htm	15	6 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Prepare the buckwheat dough _there are buckwheat dough bags_, put a knob of butter in a pan, put the dough and incorporate the food.	5
1669	Crêpes végétaliennes indiennes	750g.com	https://www.750g.com/crepes-vegetaliennes-indiennes-r46614.htm	30	3 servings	https://static.750g.com/images/600-600/bc7d32125790be40876311e2c9b0914b/crepes-vegetaliennes-indiennes.png	not_given	Step 1 :For savory pancakes: mix water and flour.Add salt, chilli, garlic, curry and asafoetida and mix well.2nd step :Add the coriander leaves and mix.Step 3:Put oil in a pan.Then put 1 ladle of dough.Step 4:When the top is dry, add oil and turn the pancake.Turn it over several times until it is golden brown on both sides.Step 5:For sweet pancakes: soak the sugar in the water.Let him melt for a good half hour.Step 6:Add the flour and mix.Step 7:Heat a pan.Put a little oil.Then pour 1 ladle of dough.Step 8:When the top is clearer, add a little oil and turn the pancake over.	13
1670	Cornet de crêpes épicé au poulet et curry vert	750g.com	https://www.750g.com/cornet-de-crepes-epice-au-poulet-et-curry-vert-r21090.htm	40	1 serving	https://static.750g.com/images/600-600/836dc7132db209427fcb69b5253bb77d/cornet-de-crepes-epice-au-poulet-et-curry-vert.jpg	not_given	Step 1: Start with the pancake dough:Place the flour in a bowl and add the eggs, one has one.Whisk vigorously.Then add the milk little by little, spices, salt and olive oil.Let the dough rest at least an hour.After this period of time, make the pancakes in a skillet, grazing it with a little clarified butter.Step 2: Then prepare the cornets fillingCut the chicken into dice, as well as the red onion.Place everything in a pan and brown over low heat, salt then add the green curry paste and the coriander.To book.Step 3: Mount the CornetCut a pancake in half and place a little garnish on one of the halves and roll so as to form a cornet.	13
1671	Crêpes coco au poulet mariné	750g.com	https://www.750g.com/crepes-coco-au-poulet-marine-r21705.htm	60.0	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Rinse a lemon under hot water, brush it, then finely grate its zest. Press both lemons to obtain 10 cl of juice. Cut the chicken into thick strips. Mix them in a bowl with the zest and lemon juice, sesame oil, fish sauce, sugar and chilli. Leave to marinate 1 hour in the fridge covered with cling film. Prew the pancake dough: mix the egg, coconut milk, and milk in a bowl. Add the flour and mix with a whisk so that the dough is homogeneous _you can of course use a robot if you have one_. Create the chicken and set aside the marinade. In a well -heated pan, brown the chicken strips with peanut oil over high heat for 3 min; Gently stir the meat strips, and well check their cooking, they must brown but may blacken quickly. Then lower the heat for 2 min additional cooking. At the end of cooking, pour the reserved marinade. Reserve warm. Heat a non -stick pan 12 cm in diameter preferably. Stir the dough, add a little if necessary to relax it. Place a small ladle of dough in the pan and cook for 1min30 on each side. Repeat until the dough and reserve warm. Make the Coriander and the chopped choplets. Garnish each pancake with marinated chicken and roll them, or present everything, leaving the care each to compose their pancakes. Enjoy your lunch!	14
